,Car_Kilometers,Car_Engine_Sizes,Car_Seat_Numbers,Car_Models_LX,Car_Models_Land Cruiser,Car_Models_Range Rover,Car_Models_S Class,Car_Brands_Brand:Lexus,Car_Brands_Brand:Mercedes,Car_Brands_Brand:Range Rover,Car_Gear_Types_Automatic,Car_Gear_Types_CVT,Car_Drivetrains_AWD,Car_Drivetrains_Double (4x4),Car_Drivetrains_FWD,Car_Extensions_500,Car_Exterior_Colors_Black,Car_Interior_Colors_Camel,Car_Interior_Colors_Grey,Car_Origins_Saudi
1153,-1.1867659314520445,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1154,-1.4743677915933675,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1156,-1.5322137033849612,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1157,-1.0334700916176114,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
1158,-0.3639433117036509,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
1159,0.7668065354606011,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True
1160,-0.8607044697840595,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1161,-1.0383949239346446,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1162,1.2526120284289655,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1163,-0.6600801566655949,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
1164,-0.037109736494436094,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
1165,-0.8120821846201296,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1166,-0.855633561932199,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1167,0.9134246365600739,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1168,-1.5849469714576012,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1169,-0.015657500808376024,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1170,0.2588810329326807,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1171,2.061244453365568,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1172,-1.2480341843453056,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True
1173,1.5812819817902943,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1174,0.20399836770472546,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1175,1.1483349644958505,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1176,-1.2150211134743454,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True
1177,1.6021499153370453,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1178,0.9486079725198961,-0.8531521720700288,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1179,-1.3785213728131398,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True
1180,1.4978102476032902,2.6055998827404276,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1181,-1.1873711015249002,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1182,-1.6258272532756866,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1183,-1.3377454306627883,-0.7644662219466837,-1.2536136894590877,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1184,-1.1280018305843935,-0.7644662219466837,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True
1185,-1.5817959134920418,-1.0305240723167188,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1186,-0.44290757224455685,-0.7644662219466837,-1.2536136894590877,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1188,0.38605021996658156,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1189,0.619958887092114,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1190,0.5321257547938388,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1191,-0.08529379505388425,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1192,-0.2568699446752713,-0.6757802718233386,-3.0984891605302765,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True
1193,-0.0672847684030381,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True
1194,-0.7289443373698734,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1195,-0.28639807064392403,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1196,0.30833803543848065,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1197,-0.6391704872517504,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1198,0.45543609900952875,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1199,-0.5586619996283849,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1200,1.6714731905793523,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1201,0.5193963153303207,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1202,0.4460872647805843,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1203,1.852711193432885,2.960343683233808,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1204,1.435206446963037,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1205,0.46733082113117685,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1206,-0.40117170515105477,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1207,0.885002511069399,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1208,-0.18385304519518944,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1209,-0.6620208744854428,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1210,-0.27596410387054854,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False
1211,-0.871639266962557,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1212,1.3192642081772883,2.960343683233808,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1213,0.10228805959786087,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1214,-0.1981058438076204,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1215,-0.8823862527391338,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1216,-0.5883988049325052,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,True
1217,0.3414554459771746,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1218,0.37300776149986214,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1219,-1.6260985364117941,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1220,0.06370325046991819,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1221,-0.05136253510686706,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1222,-0.25987492710600346,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1223,-0.801230859175819,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1224,-0.5514625625547558,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1225,1.7690933837110536,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1226,0.8300363741072567,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1227,0.23613498536672206,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1228,-1.3222822919046457,1.0979387306435624,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1229,1.7316354429946355,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1230,-1.1767284554160573,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1231,1.2891309121357797,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1232,0.8091684405605057,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1233,0.0727390656956614,1.0979387306435624,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1234,0.7767605397624013,3.4037734338505334,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1235,-1.3158341004386997,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True
1236,-1.296197374971207,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True
1237,0.914843656041253,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1238,0.009843113985753752,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1239,-0.26325553234057714,3.4037734338505334,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1240,-1.2009143903967419,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1241,-0.18806836777163313,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1242,0.12136135085959132,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1243,0.8836878312559536,2.6055998827404276,3.3585749882188844,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1244,0.550301724913059,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1245,-0.7811559071038445,2.6055998827404276,-3.0984891605302765,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1246,0.20399836770472546,2.6055998827404276,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1247,-1.5036872382265527,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1248,-1.4002866275024013,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1249,-1.3265602182817298,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1250,-0.530907648011206,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1251,-0.110126635974518,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1252,-1.2984928476613495,0.565823029903492,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1257,0.07069400820807979,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1258,1.3880657850809264,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1259,-0.02001889891964699,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1260,1.0981267163823674,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1261,0.0666456291000101,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1262,0.22206999815621187,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
1263,0.3372818592678244,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1264,1.1262775587369345,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1265,1.5083694219779462,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1266,-1.5027064453498553,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1267,-0.30520007876954675,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1268,1.2591436916290983,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1269,-1.115648013924717,1.807426331630323,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1270,1.1952252111754,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1271,-0.9981615480565086,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1272,0.43139623956367157,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1273,-0.17686228745702784,0.565823029903492,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1274,1.4978102476032902,1.807426331630323,1.5136995171476955,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1275,-0.7350586418990714,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1276,-0.36329640576370165,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1277,-0.3255671819111758,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1278,-0.14620729307685054,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
1279,-0.4760249827832508,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1280,0.16226250061122338,1.807426331630323,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1281,0.03705489933071711,0.38845112965680173,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1282,-0.01000229081720649,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
1283,-0.4896517433892792,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1284,0.09965869997097024,-0.32103647132995844,-1.2536136894590877,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1285,0.1369288292854676,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1286,-0.5170722080697101,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True
1287,0.35007390253198273,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1288,1.3308667792292819,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
1289,0.49614943735924005,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1290,-1.2943192609519993,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1291,0.22676528320423084,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1292,1.2473950450422775,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1293,-1.2511435064437715,-0.32103647132995844,-1.2536136894590877,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1294,-0.2777378782220224,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1295,-1.0570925923925336,0.565823029903492,-1.2536136894590877,False,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,True
1296,0.19782145937488715,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1297,-0.34474481284063996,1.4526825311369425,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1298,0.0787907664242192,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1299,-0.20292633645691988,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1300,-0.11945460226991571,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,True
1301,-0.6098510406185652,-0.32103647132995844,-1.2536136894590877,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1307,1.3517347127760329,2.871657733110463,2.43613725268329,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1308,-0.27596410387054854,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1309,-1.20458714670097,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1311,-0.9545058310767054,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1313,-1.3199450833474098,0.565823029903492,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1325,-1.3618061580421923,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
1326,-0.19564342764910378,1.0092527805202172,2.43613725268329,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,True
1327,-1.2017699756721585,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1328,0.5320005471925583,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False
1329,-1.1514991237580352,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1330,0.7465646399202526,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1331,-1.5168549042945525,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1332,-0.6804263918736773,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True
1333,-0.4845390996703252,0.299765179533457,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1334,-0.5558656965331202,1.4526825311369425,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1335,-1.424368222815352,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1336,0.47386248433130995,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1337,-0.38885962435847166,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1338,0.4077946067222961,0.299765179533457,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1339,1.2177834473394378,-0.49840837157664847,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,True
1340,-0.7270870912842126,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,True,True
1341,-1.2884345036918157,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True
1342,0.39078724088169403,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1343,0.08233831512716687,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,True
1344,-0.35054609836663675,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1345,-0.8625408479361736,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1346,1.5681143157222943,1.4526825311369425,2.43613725268329,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1347,-0.623874291961982,1.4526825311369425,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
1348,1.3261088903806226,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1349,-1.3601158554249055,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
1350,1.0420128430751538,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1351,-1.391250812276658,0.03370732916342165,-0.3311759539234933,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1352,-0.8177999984119394,1.0092527805202172,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1353,-1.3077373422225604,-0.9418381221933737,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
1354,1.185083395471679,1.4526825311369425,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,True
1355,-0.2034271668620419,0.12239327928676677,1.5136995171476955,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
1356,-0.2046166390742067,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1357,-0.8136890155032294,0.8318808802735269,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1358,-0.735100377766165,0.8318808802735269,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1359,-1.2242238721684626,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True
1360,-0.3132342331850459,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1361,0.2883256871671464,0.299765179533457,2.43613725268329,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1362,1.1615026305638503,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1363,-1.5776223267826917,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1364,0.5691872047728687,1.4526825311369425,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1365,-1.1464699517732684,0.565823029903492,-3.0984891605302765,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1366,-1.352603399348075,0.12239327928676677,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1367,-0.4566386725183191,1.4526825311369425,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1368,0.794894774014528,-0.6757802718233386,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1369,-1.2905421649800375,-1.2078959725634089,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,True
1370,0.339994690628902,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1371,-0.2854381457007735,-0.32103647132995844,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1372,-0.6891491880962192,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
1373,-1.4090928954591302,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1374,-1.2268949676624468,0.8318808802735269,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1375,0.7409511657961765,-0.7644662219466837,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1376,-0.6866033002035156,0.12239327928676677,1.5136995171476955,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
1377,-1.5432737081647394,0.299765179533457,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,True
1378,-0.19875274974756968,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1379,-1.206673940055645,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1380,-1.068945578647088,1.9847982318770123,2.43613725268329,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True
1381,-1.0000813979428098,1.0092527805202172,-0.3311759539234933,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
1382,0.33746967066974515,0.299765179533457,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1383,-0.3907377383776793,0.8318808802735269,1.5136995171476955,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1384,0.454413570265738,0.12239327928676677,-0.3311759539234933,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True
1385,1.2769857748115705,1.4526825311369425,1.5136995171476955,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
1386,-1.28127680248528,1.0092527805202172,1.5136995171476955,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
